age,sexe_nais,genre,genre_autre,ethnie,ehtnie_autre,school,cegep_precisez,cycle_et,regime_et,prog_et,prog_et_precisez,format_cours,traval_hrs,maritale,enfant,cmb_enfant,dx_tr_app,dx_tr_app_lequel,dx_tr_app_precisez,diff_strat_et,type_diff_stra_et,pps1,pps2,pps3,pps4,pps5,pps6,pps7,pps8,pps9,pps10,pps11,perf1,perf2,perf3,perf4,perf5,perf6,perf7,perf8,perf9,perf10,perf11,perf12,perf13,perf14,perf15,perf16,perf17,perf18,perf19,perf20,flexpsy1,flexpsy2,flexpsy3,flexpsy4,flexpsy5,flexpsy6,flexpsy7,flexpsy8,flexpsy9,flexpsy10,flexpsy11,flexpsy12,sep1,sep2,sep3,sep4,sep5,sep6,sep7,sep8,sep9,sep10,qmes1,qmes2,qmes3,qmes4,qmes5,qmes6,qmes7,qmes8,qmes9,qmes10,qmes11,qmes12,qmes13,qmes14,qmes15,qmes16,qmes17,qmes18,qmes19,qmes20,qmes21,qmes22,qmes23,qmes24,qmes25,qmes26,qmes27,ese1,ese2,ese3,ese4,ese5,qeed_ouv,qeed1,qeed2,qeed3,qeed4,qeed5,qeed6,proc_ouvert,eead1_rec,eead2_rec,eead3_rec,eead4_rec,eead5_rec,eead6_rec,eead7_rec,eead8_rec,eead9_rec,eead10_rec,eead11_rec,eead12_rec,eead13_rec,eead14_rec,pps_tot,qpr_rhs,qpr_pp,mpfi_tot,gses_tot,qmes_eng_opt,qmes_sur_eng_scol,qmes_sous_eng_scol,ese_tot
18,Masculin,Masculin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep de l'Abitibi-Temiscamingue,Cégep,Temps plein,Sciences humaines/sociales,,Partiellement à distance (en ligne,6-10 heures,Célibataire,Non,0,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,5,5,3,4,3,5,2,1,1,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,4,5,4,4,6,5,5,6,2,2,6,5,6,6,4,3,4,4,4,3,3,4,3,4,3,1,6,8,7,3,8,8,5,7,6,7,8,8,3,6,8,3,8,8,6,8,5,4,8,8,6,6,2,6,6,6,,4,4,2,3,3,5,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,3,2,3,1,2,3,2,3,3,4,3,2,4,37,34,62,57,36,64,59,43,26
23,Masculin,Masculin,,Blanc-Caucasien,,Université du Québec à Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Science éducation,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,3,2,3,5,4,2,1,2,1,1,3,5,3,4,3,4,3,1,3,2,2,3,1,2,1,2,2,1,2,1,4,5,6,3,4,4,3,3,5,2,6,6,4,4,3,4,4,4,4,4,4,4,1,3,8,8,6,5,8,6,2,6,3,8,8,8,3,8,1,4,3,5,8,6,6,0,7,0,4,2,3,4,5,5,,5,5,4,1,3,4,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",3,2,2,1,2,3,3,1,1,1,1,3,3,2,27,25,23,51,39,55,38,42,19
21,Féminin,Féminin,,Asiatique,,Université du Québec à Trois-Rivières,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,sciences comptables,Complètement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",2,3,4,4,3,4,3,3,3,1,1,4,4,4,4,4,2,3,3,5,4,4,3,4,4,4,3,4,2,4,4,1,1,2,2,3,6,2,2,2,3,4,3,2,3,2,2,2,3,2,3,2,3,6,5,2,6,5,1,6,6,4,5,3,6,5,7,2,8,6,2,7,6,5,7,8,1,6,3,3,5,7,5,6,6,,5,5,5,2,1,4,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,2,2,1,1,2,3,1,3,3,3,2,1,2,31,25,48,31,24,56,49,26,29
19,Féminin,Autre (spécifier ci-dessous,Genderqueer,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep a distance,Cégep,Temps plein,,Tremplin dec,Complètement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Oui,TDA/H,,Oui,"J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à effectuer des recherches documentaires., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai de la difficulté à m'adapter au retour aux études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,1,6,2,2,6,3,3,7,4,2,6,5,3,6,3,2,7,4,0,6,3,2,6,3,4,8,2,3,2,3,3,,3,2,2,4,5,5,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),2,1,2,1,2,4,2,3,2,4,1,1,2,1,48,35,65,72,40,31,19,58,13
26,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Trois-Rivières,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Sciences de l'activité physique,Complètement à distance (en ligne,Je n'ai pas d'emploi,Conjoint de fait,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",5,5,5,4,5,5,4,5,3,2,1,3,4,4,4,3,3,4,3,5,4,4,4,4,4,4,3,3,4,3,4,4,4,6,5,4,4,4,4,3,3,5,4,3,3,2,2,3,3,3,3,3,3,6,6,4,6,4,1,5,1,7,7,6,3,6,3,1,6,1,7,7,5,6,5,2,0,5,0,0,4,4,4,4,3,,5,2,2,3,5,4,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",3,1,3,1,2,4,2,2,2,2,2,2,3,1,44,25,49,50,28,53,28,29,19
22,Féminin,Féminin,,Blanc-Caucasien,,Université de Sherbrooke,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Certificat en psychologie,Complètement à distance (en ligne,16-20 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",1,1,2,2,2,2,2,2,1,1,1,5,5,5,5,4,4,4,3,3,2,2,2,2,2,2,2,2,3,4,3,5,6,6,5,5,5,5,4,5,5,5,5,4,3,3,3,3,3,3,3,3,3,6,4,3,8,6,2,7,3,0,6,3,6,8,7,0,8,5,2,8,3,2,8,5,1,8,0,1,5,4,5,6,6,,3,1,3,3,3,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,1,3,1,4,4,2,3,1,4,3,1,4,1,17,32,32,61,31,67,36,17,26
24,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,0-5 heures,Célibataire,Non,,Oui,TDA/H,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,5,4,5,5,5,5,5,5,1,1,5,4,5,5,3,5,5,5,5,4,5,5,4,5,5,4,4,3,5,5,4,4,6,5,4,5,3,3,3,4,6,6,4,4,3,2,2,4,2,2,2,3,6,7,8,6,7,2,7,4,7,5,8,6,7,4,1,5,4,4,8,7,2,7,4,2,4,0,2,5,3,4,5,3,,5,3,4,3,3,5,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",2,2,2,2,1,4,2,2,2,3,1,1,3,1,44,32,59,53,28,55,45,34,20
18,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep de Granby,Cégep,Temps plein,Sciences pures,,Complètement à distance (en ligne,6-10 heures,Conjoint de fait,Non,,Non,,,Oui,"J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.",2,2,3,3,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,3,5,3,4,6,4,3,2,3,3,6,5,6,6,3,3,4,4,2,2,3,4,4,3,8,6,8,7,8,2,6,4,2,8,3,5,8,6,0,8,6,2,8,4,1,8,7,1,8,0,0,5,6,6,5,3,,5,5,4,5,3,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,4,4,1,2,4,1,3,2,2,4,1,2,1,17,35,61,51,32,69,44,21,25
24,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Trois-Rivières,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences gestion/administratives,,Complètement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à effectuer des recherches documentaires., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,4,4,5,5,5,5,2,2,1,5,4,5,3,3,4,5,4,5,4,5,4,4,4,5,3,5,4,5,3,4,3,6,5,2,4,2,2,3,2,5,5,4,3,2,2,2,4,2,4,2,3,5,6,8,3,3,2,7,8,5,6,6,8,2,0,2,7,2,8,5,8,3,8,0,3,5,2,7,5,2,3,2,2,,5,4,4,1,3,5,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",1,4,1,3,1,3,3,1,4,1,3,3,1,2,41,29,55,43,28,48,35,46,14
23,Féminin,Féminin,,Blanc-Caucasien,,Université de Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,0-5 heures,Célibataire,Non,,Non,,,Non,,2,1,3,2,3,3,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,3,4,2,3,3,2,3,3,5,6,6,4,3,4,3,3,4,3,3,3,3,5,4,3,8,8,6,5,6,1,8,7,7,8,7,1,5,6,4,6,7,3,6,8,1,8,2,4,5,5,5,6,6,,4,4,4,5,5,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,1,2,2,2,2,3,3,3,3,2,3,3,2,2,19,35,64,43,33,59,55,30,27
23,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep de la Gaspésie et des iles,Cégep,Temps plein,Autres,Technique d'archives médicales,Complètement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,4,5,5,5,5,4,5,5,3,3,5,4,5,5,5,5,4,4,2,4,3,2,2,4,4,2,3,4,5,2,6,6,6,6,6,6,3,4,6,6,4,5,4,4,2,3,4,4,3,4,4,4,7,7,7,7,3,0,8,8,1,8,6,0,4,8,0,8,3,0,8,7,6,8,1,0,8,0,0,6,7,7,7,5,,3,2,1,1,4,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,2,2,4,1,1,3,2,3,3,2,3,2,3,1,47,33,41,64,36,66,43,14,32
23,Féminin,Féminin,,Blanc-Caucasien,,Université Laval,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences pures,,Complètement à distance (en ligne,6-10 heures,Conjoint de fait,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.",3,3,4,4,2,2,1,1,5,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,1,1,2,1,1,1,5,5,4,3,2,3,2,2,2,1,3,1,3,4,2,6,8,8,3,8,8,0,4,3,8,8,6,5,8,8,2,4,3,7,8,3,5,8,0,8,4,5,5,5,2,,5,4,3,2,1,4,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,1,3,2,2,1,2,3,4,2,2,4,4,1,1,29,35,65,27,22,60,41,44,21
18,Féminin,Féminin,,Autre (spécifiez ci-dessous),Européenne et latina,Autres (spécifier ci-dessous),Édouard Montpetit,Cégep,Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,0-5 heures,Conjoint de fait,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",1,4,3,4,4,5,3,3,2,1,1,5,5,5,5,5,5,5,4,5,4,4,5,4,4,5,4,3,4,3,4,4,4,5,4,3,5,5,4,6,6,6,6,4,3,4,4,3,4,4,4,4,3,7,4,6,8,8,2,8,4,0,8,3,5,7,7,1,8,3,0,8,8,2,8,8,0,8,1,0,6,6,7,7,7,,5,3,4,4,3,4,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",2,1,3,1,2,4,1,4,1,3,1,1,3,2,31,35,53,58,37,70,46,16,33
24,Féminin,Féminin,,Blanc-Caucasien,,Université de Montréal,Sainte-Foy,Deuxième cycle (Maîtrise ou DESS),Temps plein,Autres,orthophonie,Complètement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Non,,3,4,2,2,2,3,1,2,3,1,1,5,5,5,5,4,4,5,3,5,5,2,2,4,5,5,1,2,2,4,4,5,5,5,4,5,4,5,4,6,6,5,6,2,1,4,4,4,3,3,4,4,4,6,3,5,8,7,0,7,7,7,7,6,6,7,2,0,6,7,1,8,3,3,7,2,0,7,5,0,4,4,4,7,6,,4,2,4,3,3,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,2,2,2,1,1,4,2,3,4,3,2,1,2,1,24,33,44,60,33,63,42,22,25
23,Féminin,Féminin,,Blanc-Caucasien,,Université de Sherbrooke,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Orientation professionnelle,Partiellement à distance (en ligne,0-5 heures,Célibataire,Non,,Oui,TDA/H,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à effectuer des recherches documentaires., J'ai de la difficulté en français (rédaction, lecture ou communication)., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai de la difficulté à m'adapter au retour aux études., J'ai tendance à procrastiner (remettre à plus",4,5,5,4,4,4,4,4,5,5,4,4,5,4,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,5,4,5,4,5,5,4,4,4,4,5,5,5,6,3,3,3,3,3,3,3,3,4,4,6,4,7,8,8,2,6,7,5,7,2,7,7,7,0,6,6,4,6,6,7,8,6,0,7,7,6,5,4,4,3,3,,3,2,2,3,3,4,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,2,2,1,2,1,3,2,2,3,3,1,2,2,1,48,33,59,56,32,61,53,38,19
20,Féminin,Féminin,,Originaire du Moyen-Orient,,Université du Québec à Rimouski,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences pures,,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à gérer mon temps., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",2,4,4,2,3,4,4,4,3,1,1,5,4,5,5,5,5,5,4,3,4,2,5,5,4,4,2,5,5,2,5,3,3,5,3,2,2,3,2,4,4,5,5,3,2,3,3,3,3,2,3,3,3,5,5,6,6,8,5,8,6,2,7,3,7,7,7,5,6,6,2,5,4,6,8,6,5,6,3,3,6,6,6,6,2,,5,4,4,2,3,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,1,1,3,2,1,2,3,2,2,4,3,3,2,2,32,34,50,41,28,58,48,41,26
20,Féminin,Féminin,,Autre (spécifiez ci-dessous),Amérique du Sud / Colombienne,Université du Québec à Rimouski,,"Premier cycle (Baccalauréat, Certificat",Temps partiel,Sciences pures,,Complètement à distance (en ligne,6-10 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.",2,1,2,1,2,1,1,1,4,3,4,5,5,4,4,5,5,3,5,4,5,2,1,1,4,2,1,3,1,1,1,4,4,5,4,4,6,6,3,6,6,6,6,4,3,4,4,4,4,4,4,4,4,5,2,1,8,6,1,8,8,1,8,5,2,8,6,1,6,7,1,8,8,2,8,5,1,2,6,2,5,5,6,6,7,,5,4,4,5,5,5,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),2,1,4,1,4,4,3,3,1,3,1,1,4,1,22,31,31,60,39,61,53,12,29
19,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec en Abitibi-Témiscamin,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Sciences de l’éducation,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",1,4,2,5,3,4,5,5,3,1,1,5,5,5,2,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,6,6,6,6,6,3,4,6,6,6,6,4,4,4,4,4,4,3,4,4,4,5,8,8,8,8,2,8,8,2,8,5,7,8,8,3,7,8,4,7,8,6,8,8,2,8,8,4,7,7,7,7,7,,5,3,1,3,3,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,2,2,2,1,1,4,2,2,2,4,1,1,3,1,34,32,63,66,39,67,69,38,35
21,Féminin,Féminin,,Blanc-Caucasien,,Université de Sherbrooke,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Partiellement à distance (en ligne,6-10 heures,Conjoint de fait,Non,,Oui,TDA/H,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,4,5,4,4,4,3,2,5,3,2,5,5,4,3,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,4,3,6,5,4,3,3,3,4,5,5,5,4,3,2,4,4,4,3,3,3,3,5,8,6,7,3,0,6,5,2,1,8,3,6,8,1,5,7,1,8,8,2,6,8,0,1,4,1,5,4,4,5,5,,5,5,5,3,1,1,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,2,2,2,1,3,3,3,3,4,1,2,3,1,39,30,64,50,33,45,59,16,23
18,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep de Victoriaville,Cégep,Temps plein,Autres,Technique d'éducation spécialisée,Partiellement à distance (en ligne,16-20 heures,Conjoint de fait,Non,0,Oui,TDA/H,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à effectuer des recherches documentaires., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,5,4,4,5,4,5,5,4,4,5,4,2,4,3,4,4,5,6,5,6,6,6,3,4,6,6,6,6,3,3,2,3,2,3,2,3,3,4,7,4,8,4,6,0,8,6,7,7,7,8,8,8,0,7,8,5,8,8,8,7,4,2,8,8,5,7,6,5,5,7,,5,5,5,1,2,4,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,4,2,2,1,3,3,3,2,1,1,2,1,3,55,28,53,65,28,64,59,43,30
28,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Acadia University (Nouvelle-Écosse),"Premier cycle (Baccalauréat, Certificat",Temps partiel,Sciences humaines/sociales,,Complètement à distance (en ligne,21-25 heures,Marié(e),Non,,Non,,,Non,,2,2,2,4,3,3,3,4,2,2,3,5,5,5,4,4,5,5,3,4,3,2,2,2,3,3,2,2,2,2,3,4,5,6,5,4,5,4,4,5,3,4,5,3,1,3,3,3,4,4,4,4,3,7,6,6,7,2,8,6,1,4,8,3,3,8,7,1,6,7,5,6,0,6,6,0,0,2,5,1,6,6,5,6,5,,3,1,1,2,4,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,2,4,1,2,3,1,3,1,2,4,1,4,2,30,33,33,54,32,56,31,34,28
18,Féminin,Autre (spécifier ci-dessous,Non-binaire,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep de Victoriaville,Cégep,Temps plein,Autres,Technique d'éducation spécialisée,Complètement à distance (en ligne,16-20 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,4,5,5,5,5,5,5,4,4,3,5,5,5,3,4,3,4,5,5,5,5,5,4,5,5,5,4,4,5,5,4,5,4,3,4,3,2,3,4,3,3,5,3,3,2,2,2,3,2,2,2,3,4,5,7,7,6,2,8,6,2,8,6,7,7,6,1,7,4,2,7,8,3,8,4,1,7,4,2,3,6,7,5,7,,4,4,5,2,3,4,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",2,3,2,3,1,2,3,3,3,4,2,2,2,2,48,29,62,43,24,63,49,27,28
18,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep de l'Abitibi-Témiscamingue,Cégep,Temps plein,Sciences humaines/sociales,,Partiellement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Oui,J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.,1,1,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,6,2,2,2,3,3,4,4,4,4,3,3,4,4,2,4,4,4,3,4,4,4,2,5,8,6,8,8,5,8,5,3,2,8,5,7,6,6,8,8,4,5,8,8,4,7,6,4,5,5,2,3,5,5,,5,5,5,1,1,3,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,4,3,2,2,3,2,2,1,2,2,3,2,2,12,35,63,40,37,45,51,63,20
19,Féminin,Féminin,,Latino ou Hispanique,,Université du Québec à Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,0,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,5,4,5,5,5,5,5,5,2,1,5,4,3,5,5,5,5,5,4,3,5,5,4,5,4,3,4,5,4,5,5,6,5,4,5,5,2,3,4,3,5,6,4,3,2,3,3,4,4,4,4,4,6,5,3,7,1,5,8,3,3,6,5,8,6,6,3,8,7,3,6,3,6,6,2,6,8,1,7,5,3,3,6,6,,5,5,5,1,2,5,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",1,3,2,2,1,4,3,3,3,4,1,2,2,1,45,32,56,53,35,61,33,44,23
17,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep régional de Lanaudière à L’Assomption,Cégep,Temps plein,Sciences santés,,Complètement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,0,Non,,,Oui,J'ai de la difficulté à gérer mon temps.,3,4,5,4,3,4,4,3,2,1,3,5,5,5,5,5,2,5,5,5,5,5,4,5,5,5,4,5,3,4,4,4,5,5,5,5,6,5,5,5,4,3,3,4,4,4,3,3,4,2,2,2,3,4,6,8,4,3,6,8,8,4,6,4,7,8,8,6,2,6,8,5,2,7,6,3,7,6,8,5,6,3,6,6,3,,5,5,5,5,1,3,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",2,1,3,1,2,4,3,4,3,2,2,2,3,1,36,32,59,55,31,49,48,58,24
21,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences pures,,Complètement à distance (en ligne,0-5 heures,Célibataire,Non,,Oui,TDA/H,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à m'adapter au retour aux études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,4,4,5,3,4,4,3,5,4,3,5,4,4,4,4,5,4,3,4,4,3,4,4,4,4,4,4,4,4,5,4,3,4,4,5,4,2,3,3,2,3,4,3,3,2,2,3,3,2,3,2,2,4,3,7,6,4,3,6,6,6,6,6,6,6,6,4,6,6,6,5,5,5,5,6,3,5,4,5,4,2,4,3,3,,5,4,5,5,2,3,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),1,3,1,2,1,2,3,3,3,2,1,3,2,3,42,30,51,41,25,49,46,45,16
23,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Collège de Maisonneuve (Montréal),Cégep,Temps plein,Autres,Techniques de la documentation,Complètement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Oui,J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.,2,3,4,5,4,4,1,4,5,3,2,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,3,4,5,5,5,4,4,6,5,4,5,4,5,6,6,6,6,4,3,3,1,2,4,2,2,3,4,6,7,6,6,8,2,8,8,3,6,7,5,8,8,2,7,8,3,5,7,3,8,4,1,7,8,4,4,6,5,7,6,,5,4,2,3,2,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,1,2,3,2,1,2,3,2,3,1,4,2,3,1,37,34,59,61,28,61,65,29,28
